,pm10,local_time
1389,116.0,2019-10-01 18:00:00
1390,111.0,2019-10-01 19:00:00
1391,94.0,2019-10-01 20:00:00
1392,117.0,2019-10-01 21:00:00
1963,,2019-10-01 22:00:00
1393,134.0,2019-10-01 23:00:00
1964,,2019-10-02 00:00:00
1965,,2019-10-02 01:00:00
1966,,2019-10-02 02:00:00
1967,,2019-10-02 03:00:00
1968,,2019-10-02 04:00:00
1969,,2019-10-02 05:00:00
1970,,2019-10-02 06:00:00
1971,,2019-10-02 07:00:00
1972,,2019-10-02 08:00:00
1973,,2019-10-02 09:00:00
1394,88.0,2019-10-02 10:00:00
1974,,2019-10-02 11:00:00
1395,123.0,2019-10-02 12:00:00
1975,,2019-10-02 13:00:00
1396,86.0,2019-10-02 14:00:00
1397,55.0,2019-10-02 15:00:00
1398,46.0,2019-10-02 16:00:00
1399,52.0,2019-10-02 17:00:00
1400,197.0,2019-10-02 18:00:00
1401,196.0,2019-10-02 19:00:00
1402,222.0,2019-10-02 20:00:00
1403,191.0,2019-10-02 21:00:00
1404,173.0,2019-10-02 22:00:00
1405,161.0,2019-10-02 23:00:00
1406,323.0,2019-10-03 00:00:00
1407,138.0,2019-10-03 01:00:00
1408,263.0,2019-10-03 02:00:00
1409,155.0,2019-10-03 03:00:00
1410,178.0,2019-10-03 04:00:00
1411,122.0,2019-10-03 05:00:00
1412,108.0,2019-10-03 06:00:00
1413,196.0,2019-10-03 07:00:00
1414,465.0,2019-10-03 08:00:00
1976,,2019-10-03 09:00:00
1415,150.0,2019-10-03 10:00:00
1416,195.0,2019-10-03 11:00:00
1417,155.0,2019-10-03 12:00:00
1418,161.0,2019-10-03 13:00:00
1419,145.0,2019-10-03 14:00:00
1420,116.0,2019-10-03 15:00:00
1421,102.0,2019-10-03 16:00:00
1422,94.0,2019-10-03 17:00:00
1423,212.0,2019-10-03 18:00:00
1424,241.0,2019-10-03 19:00:00
1425,280.0,2019-10-03 20:00:00
1426,443.0,2019-10-03 21:00:00
1427,55.0,2019-10-03 22:00:00
1428,53.0,2019-10-03 23:00:00
1429,88.0,2019-10-04 00:00:00
1430,51.0,2019-10-04 01:00:00
1431,61.0,2019-10-04 02:00:00
1432,47.0,2019-10-04 03:00:00
1433,46.0,2019-10-04 04:00:00
1434,50.0,2019-10-04 05:00:00
1435,74.0,2019-10-04 06:00:00
1436,110.0,2019-10-04 07:00:00
1437,112.0,2019-10-04 08:00:00
1438,90.0,2019-10-04 09:00:00
1439,78.0,2019-10-04 10:00:00
1440,89.0,2019-10-04 11:00:00
1441,83.0,2019-10-04 12:00:00
1442,94.0,2019-10-04 13:00:00
1443,89.0,2019-10-04 14:00:00
1444,91.0,2019-10-04 15:00:00
1445,91.0,2019-10-04 16:00:00
1446,94.0,2019-10-04 17:00:00
1447,100.0,2019-10-04 18:00:00
1448,128.0,2019-10-04 19:00:00
1449,124.0,2019-10-04 20:00:00
1450,145.0,2019-10-04 21:00:00
1451,250.0,2019-10-04 22:00:00
1452,152.0,2019-10-04 23:00:00
1453,122.0,2019-10-05 00:00:00
1454,136.0,2019-10-05 01:00:00
1455,106.0,2019-10-05 02:00:00
1456,101.0,2019-10-05 03:00:00
1457,78.0,2019-10-05 04:00:00
1458,66.0,2019-10-05 05:00:00
1977,,2019-10-05 06:00:00
1459,90.0,2019-10-05 07:00:00
1460,102.0,2019-10-05 08:00:00
1461,78.0,2019-10-05 09:00:00
1462,58.0,2019-10-05 10:00:00
1978,,2019-10-05 11:00:00
1979,,2019-10-05 12:00:00
1980,,2019-10-05 13:00:00
1463,53.0,2019-10-05 14:00:00
1464,53.0,2019-10-05 15:00:00
1465,61.0,2019-10-05 16:00:00
1466,62.0,2019-10-05 17:00:00
1467,77.0,2019-10-05 18:00:00
1468,128.0,2019-10-05 19:00:00
1469,182.0,2019-10-05 20:00:00
1470,195.0,2019-10-05 21:00:00
1471,156.0,2019-10-05 22:00:00
1472,179.0,2019-10-05 23:00:00
1473,177.0,2019-10-06 00:00:00
1474,134.0,2019-10-06 01:00:00
1475,102.0,2019-10-06 02:00:00
1476,101.0,2019-10-06 03:00:00
1477,100.0,2019-10-06 04:00:00
1478,144.0,2019-10-06 05:00:00
1479,121.0,2019-10-06 06:00:00
1480,216.0,2019-10-06 07:00:00
1481,167.0,2019-10-06 08:00:00
1482,163.0,2019-10-06 09:00:00
1483,145.0,2019-10-06 10:00:00
1484,134.0,2019-10-06 11:00:00
1485,114.0,2019-10-06 12:00:00
1486,100.0,2019-10-06 13:00:00
1487,105.0,2019-10-06 14:00:00
1488,114.0,2019-10-06 15:00:00
1489,122.0,2019-10-06 16:00:00
1490,124.0,2019-10-06 17:00:00
1491,136.0,2019-10-06 18:00:00
1492,183.0,2019-10-06 19:00:00
1493,249.0,2019-10-06 20:00:00
1494,193.0,2019-10-06 21:00:00
1981,,2019-10-06 22:00:00
1495,147.0,2019-10-06 23:00:00
1496,127.0,2019-10-07 00:00:00
1497,134.0,2019-10-07 01:00:00
1498,140.0,2019-10-07 02:00:00
1499,129.0,2019-10-07 03:00:00
1500,135.0,2019-10-07 04:00:00
1501,146.0,2019-10-07 05:00:00
1502,191.0,2019-10-07 06:00:00
1503,138.0,2019-10-07 07:00:00
1504,152.0,2019-10-07 08:00:00
1505,155.0,2019-10-07 09:00:00
1506,118.0,2019-10-07 10:00:00
1507,122.0,2019-10-07 11:00:00
1508,113.0,2019-10-07 12:00:00
1509,107.0,2019-10-07 13:00:00
1510,103.0,2019-10-07 14:00:00
1511,106.0,2019-10-07 15:00:00
1512,111.0,2019-10-07 16:00:00
1513,124.0,2019-10-07 17:00:00
1514,139.0,2019-10-07 18:00:00
1515,191.0,2019-10-07 19:00:00
1516,178.0,2019-10-07 20:00:00
1517,164.0,2019-10-07 21:00:00
1518,121.0,2019-10-07 22:00:00
1519,118.0,2019-10-07 23:00:00
1520,111.0,2019-10-08 00:00:00
1521,105.0,2019-10-08 01:00:00
1522,91.0,2019-10-08 02:00:00
1523,91.0,2019-10-08 03:00:00
1524,89.0,2019-10-08 04:00:00
1525,95.0,2019-10-08 05:00:00
1526,80.0,2019-10-08 06:00:00
1527,116.0,2019-10-08 07:00:00
1528,130.0,2019-10-08 08:00:00
1529,136.0,2019-10-08 09:00:00
1530,122.0,2019-10-08 10:00:00
1531,112.0,2019-10-08 11:00:00
1532,88.0,2019-10-08 12:00:00
1533,79.0,2019-10-08 13:00:00
1534,66.0,2019-10-08 14:00:00
1535,62.0,2019-10-08 15:00:00
1536,63.0,2019-10-08 16:00:00
1537,73.0,2019-10-08 17:00:00
1538,90.0,2019-10-08 18:00:00
1539,140.0,2019-10-08 19:00:00
1540,238.0,2019-10-08 20:00:00
1541,168.0,2019-10-08 21:00:00
1542,273.0,2019-10-08 22:00:00
1543,287.0,2019-10-08 23:00:00
1544,410.0,2019-10-09 00:00:00
1545,340.0,2019-10-09 01:00:00
1546,285.0,2019-10-09 02:00:00
1547,271.0,2019-10-09 03:00:00
1548,239.0,2019-10-09 04:00:00
1549,257.0,2019-10-09 05:00:00
1550,267.0,2019-10-09 06:00:00
1551,284.0,2019-10-09 07:00:00
1552,373.0,2019-10-09 08:00:00
1553,232.0,2019-10-09 09:00:00
1554,204.0,2019-10-09 10:00:00
1555,179.0,2019-10-09 11:00:00
1556,124.0,2019-10-09 12:00:00
1557,122.0,2019-10-09 13:00:00
1558,113.0,2019-10-09 14:00:00
1559,97.0,2019-10-09 15:00:00
1560,130.0,2019-10-09 16:00:00
1561,161.0,2019-10-09 17:00:00
1562,190.0,2019-10-09 18:00:00
1563,272.0,2019-10-09 19:00:00
1564,289.0,2019-10-09 20:00:00
1565,312.0,2019-10-09 21:00:00
1566,323.0,2019-10-09 22:00:00
1567,335.0,2019-10-09 23:00:00
1568,199.0,2019-10-10 00:00:00
1569,329.0,2019-10-10 01:00:00
1570,277.0,2019-10-10 02:00:00
1571,237.0,2019-10-10 03:00:00
1572,221.0,2019-10-10 04:00:00
1573,216.0,2019-10-10 05:00:00
1574,215.0,2019-10-10 06:00:00
1575,372.0,2019-10-10 07:00:00
1576,364.0,2019-10-10 08:00:00
1577,360.0,2019-10-10 09:00:00
1578,409.0,2019-10-10 10:00:00
1579,372.0,2019-10-10 11:00:00
1580,294.0,2019-10-10 12:00:00
1581,248.0,2019-10-10 13:00:00
1582,259.0,2019-10-10 14:00:00
1583,234.0,2019-10-10 15:00:00
1584,196.0,2019-10-10 16:00:00
1585,194.0,2019-10-10 17:00:00
1586,233.0,2019-10-10 18:00:00
1587,273.0,2019-10-10 19:00:00
1588,417.0,2019-10-10 20:00:00
1589,356.0,2019-10-10 21:00:00
1982,,2019-10-10 22:00:00
1983,,2019-10-10 23:00:00
1984,,2019-10-11 00:00:00
1985,,2019-10-11 01:00:00
1986,,2019-10-11 02:00:00
1987,,2019-10-11 03:00:00
1988,,2019-10-11 04:00:00
1590,239.0,2019-10-11 05:00:00
1591,271.0,2019-10-11 06:00:00
1592,317.0,2019-10-11 07:00:00
1593,288.0,2019-10-11 08:00:00
1594,208.0,2019-10-11 09:00:00
1595,185.0,2019-10-11 10:00:00
1596,166.0,2019-10-11 11:00:00
1597,143.0,2019-10-11 12:00:00
1598,161.0,2019-10-11 13:00:00
1599,149.0,2019-10-11 14:00:00
1600,117.0,2019-10-11 15:00:00
1601,116.0,2019-10-11 16:00:00
1602,118.0,2019-10-11 17:00:00
1603,186.0,2019-10-11 18:00:00
1604,213.0,2019-10-11 19:00:00
1605,246.0,2019-10-11 20:00:00
1606,527.0,2019-10-11 21:00:00
1607,379.0,2019-10-11 22:00:00
1608,289.0,2019-10-11 23:00:00
1609,245.0,2019-10-12 00:00:00
1610,204.0,2019-10-12 01:00:00
1611,201.0,2019-10-12 02:00:00
1612,238.0,2019-10-12 03:00:00
1613,252.0,2019-10-12 04:00:00
1614,255.0,2019-10-12 05:00:00
1615,256.0,2019-10-12 06:00:00
1616,357.0,2019-10-12 07:00:00
1617,337.0,2019-10-12 08:00:00
1618,332.0,2019-10-12 09:00:00
1619,309.0,2019-10-12 10:00:00
1620,182.0,2019-10-12 11:00:00
1621,133.0,2019-10-12 12:00:00
1622,136.0,2019-10-12 13:00:00
1623,136.0,2019-10-12 14:00:00
1624,132.0,2019-10-12 15:00:00
1625,106.0,2019-10-12 16:00:00
1626,119.0,2019-10-12 17:00:00
1627,175.0,2019-10-12 18:00:00
1628,254.0,2019-10-12 19:00:00
1629,381.0,2019-10-12 20:00:00
1630,458.0,2019-10-12 21:00:00
1631,360.0,2019-10-12 22:00:00
1632,283.0,2019-10-12 23:00:00
1633,311.0,2019-10-13 00:00:00
1634,345.0,2019-10-13 01:00:00
1635,345.0,2019-10-13 02:00:00
1636,340.0,2019-10-13 03:00:00
1637,365.0,2019-10-13 04:00:00
1638,472.0,2019-10-13 05:00:00
1639,451.0,2019-10-13 06:00:00
1640,418.0,2019-10-13 07:00:00
1641,476.0,2019-10-13 08:00:00
1642,505.0,2019-10-13 09:00:00
1643,256.0,2019-10-13 10:00:00
1644,230.0,2019-10-13 11:00:00
1645,257.0,2019-10-13 12:00:00
1646,200.0,2019-10-13 13:00:00
1647,164.0,2019-10-13 14:00:00
1648,163.0,2019-10-13 15:00:00
1649,135.0,2019-10-13 16:00:00
1650,127.0,2019-10-13 17:00:00
1651,177.0,2019-10-13 18:00:00
1652,269.0,2019-10-13 19:00:00
1653,355.0,2019-10-13 20:00:00
1654,449.0,2019-10-13 21:00:00
1655,405.0,2019-10-13 22:00:00
1656,334.0,2019-10-13 23:00:00
1657,361.0,2019-10-14 00:00:00
1658,389.0,2019-10-14 01:00:00
1659,327.0,2019-10-14 02:00:00
1660,262.0,2019-10-14 03:00:00
1661,287.0,2019-10-14 04:00:00
1662,269.0,2019-10-14 05:00:00
1663,284.0,2019-10-14 06:00:00
1664,320.0,2019-10-14 07:00:00
1665,394.0,2019-10-14 08:00:00
1666,481.0,2019-10-14 09:00:00
1667,310.0,2019-10-14 10:00:00
1668,208.0,2019-10-14 11:00:00
1669,200.0,2019-10-14 12:00:00
1670,167.0,2019-10-14 13:00:00
1671,134.0,2019-10-14 14:00:00
1672,135.0,2019-10-14 15:00:00
1673,169.0,2019-10-14 16:00:00
1674,155.0,2019-10-14 17:00:00
1675,235.0,2019-10-14 18:00:00
1676,318.0,2019-10-14 19:00:00
1677,356.0,2019-10-14 20:00:00
1678,409.0,2019-10-14 21:00:00
1679,487.0,2019-10-14 22:00:00
1680,553.0,2019-10-14 23:00:00
1681,395.0,2019-10-15 00:00:00
1682,475.0,2019-10-15 01:00:00
1683,763.0,2019-10-15 02:00:00
1684,635.0,2019-10-15 03:00:00
1685,360.0,2019-10-15 04:00:00
1686,401.0,2019-10-15 05:00:00
1687,399.0,2019-10-15 06:00:00
1688,421.0,2019-10-15 07:00:00
1689,458.0,2019-10-15 08:00:00
1690,404.0,2019-10-15 09:00:00
1691,294.0,2019-10-15 10:00:00
1692,276.0,2019-10-15 11:00:00
1693,267.0,2019-10-15 12:00:00
1694,241.0,2019-10-15 13:00:00
1695,229.0,2019-10-15 14:00:00
1696,221.0,2019-10-15 15:00:00
1697,162.0,2019-10-15 16:00:00
1698,219.0,2019-10-15 17:00:00
1699,259.0,2019-10-15 18:00:00
1700,377.0,2019-10-15 19:00:00
1701,575.0,2019-10-15 20:00:00
1702,461.0,2019-10-15 21:00:00
1703,414.0,2019-10-15 22:00:00
1704,447.0,2019-10-15 23:00:00
1705,427.0,2019-10-16 00:00:00
1706,508.0,2019-10-16 01:00:00
1707,426.0,2019-10-16 02:00:00
1708,345.0,2019-10-16 03:00:00
1709,300.0,2019-10-16 04:00:00
1710,263.0,2019-10-16 05:00:00
1711,254.0,2019-10-16 06:00:00
1712,271.0,2019-10-16 07:00:00
1713,296.0,2019-10-16 08:00:00
1714,283.0,2019-10-16 09:00:00
1715,261.0,2019-10-16 10:00:00
1716,252.0,2019-10-16 11:00:00
1717,219.0,2019-10-16 12:00:00
1718,222.0,2019-10-16 13:00:00
1719,234.0,2019-10-16 14:00:00
1720,246.0,2019-10-16 15:00:00
1721,302.0,2019-10-16 16:00:00
1722,248.0,2019-10-16 17:00:00
1723,311.0,2019-10-16 18:00:00
1724,389.0,2019-10-16 19:00:00
1725,547.0,2019-10-16 20:00:00
1726,434.0,2019-10-16 21:00:00
1727,356.0,2019-10-16 22:00:00
1728,357.0,2019-10-16 23:00:00
1729,356.0,2019-10-17 00:00:00
1730,327.0,2019-10-17 01:00:00
1731,279.0,2019-10-17 02:00:00
1732,254.0,2019-10-17 03:00:00
1733,252.0,2019-10-17 04:00:00
1734,213.0,2019-10-17 05:00:00
1735,246.0,2019-10-17 06:00:00
1736,420.0,2019-10-17 07:00:00
1737,395.0,2019-10-17 08:00:00
1738,407.0,2019-10-17 09:00:00
1739,374.0,2019-10-17 10:00:00
1740,293.0,2019-10-17 11:00:00
1741,230.0,2019-10-17 12:00:00
1742,199.0,2019-10-17 13:00:00
1743,188.0,2019-10-17 14:00:00
1744,182.0,2019-10-17 15:00:00
1745,186.0,2019-10-17 16:00:00
1746,222.0,2019-10-17 17:00:00
1747,296.0,2019-10-17 18:00:00
1748,378.0,2019-10-17 19:00:00
1749,459.0,2019-10-17 20:00:00
1750,394.0,2019-10-17 21:00:00
1751,462.0,2019-10-17 22:00:00
1752,250.0,2019-10-17 23:00:00
1753,221.0,2019-10-18 00:00:00
1754,219.0,2019-10-18 01:00:00
1755,204.0,2019-10-18 02:00:00
1756,201.0,2019-10-18 03:00:00
1757,204.0,2019-10-18 04:00:00
1758,184.0,2019-10-18 05:00:00
1759,179.0,2019-10-18 06:00:00
1760,208.0,2019-10-18 07:00:00
1761,235.0,2019-10-18 08:00:00
1762,249.0,2019-10-18 09:00:00
1763,243.0,2019-10-18 10:00:00
1764,191.0,2019-10-18 11:00:00
1765,200.0,2019-10-18 12:00:00
1766,196.0,2019-10-18 13:00:00
1767,158.0,2019-10-18 14:00:00
1768,133.0,2019-10-18 15:00:00
1769,143.0,2019-10-18 16:00:00
1770,167.0,2019-10-18 17:00:00
1771,212.0,2019-10-18 18:00:00
1772,212.0,2019-10-18 19:00:00
1773,52.0,2019-10-18 20:00:00
1774,38.0,2019-10-18 21:00:00
1775,39.0,2019-10-18 22:00:00
1776,50.0,2019-10-18 23:00:00
1777,118.0,2019-10-19 00:00:00
1778,133.0,2019-10-19 01:00:00
1779,83.0,2019-10-19 02:00:00
1780,56.0,2019-10-19 03:00:00
1781,105.0,2019-10-19 04:00:00
1782,169.0,2019-10-19 05:00:00
1783,171.0,2019-10-19 06:00:00
1784,136.0,2019-10-19 07:00:00
1785,149.0,2019-10-19 08:00:00
1786,204.0,2019-10-19 09:00:00
1787,265.0,2019-10-19 10:00:00
1788,230.0,2019-10-19 11:00:00
1789,196.0,2019-10-19 12:00:00
1790,124.0,2019-10-19 13:00:00
1791,133.0,2019-10-19 14:00:00
1792,162.0,2019-10-19 15:00:00
1793,140.0,2019-10-19 16:00:00
1794,139.0,2019-10-19 17:00:00
1795,207.0,2019-10-19 18:00:00
1796,284.0,2019-10-19 19:00:00
1797,523.0,2019-10-19 20:00:00
1798,395.0,2019-10-19 21:00:00
1799,349.0,2019-10-19 22:00:00
1800,348.0,2019-10-19 23:00:00
1801,257.0,2019-10-20 00:00:00
1802,216.0,2019-10-20 01:00:00
1803,174.0,2019-10-20 02:00:00
1804,180.0,2019-10-20 03:00:00
1805,215.0,2019-10-20 04:00:00
1806,241.0,2019-10-20 05:00:00
1807,224.0,2019-10-20 06:00:00
1808,294.0,2019-10-20 07:00:00
1809,268.0,2019-10-20 08:00:00
1810,259.0,2019-10-20 09:00:00
1811,261.0,2019-10-20 10:00:00
1812,185.0,2019-10-20 11:00:00
1813,121.0,2019-10-20 12:00:00
1814,111.0,2019-10-20 13:00:00
1815,89.0,2019-10-20 14:00:00
1816,81.0,2019-10-20 15:00:00
1817,89.0,2019-10-20 16:00:00
1818,102.0,2019-10-20 17:00:00
1819,145.0,2019-10-20 18:00:00
1820,230.0,2019-10-20 19:00:00
1821,439.0,2019-10-20 20:00:00
1822,443.0,2019-10-20 21:00:00
1823,362.0,2019-10-20 22:00:00
1824,312.0,2019-10-20 23:00:00
1825,250.0,2019-10-21 00:00:00
1826,228.0,2019-10-21 01:00:00
1827,208.0,2019-10-21 02:00:00
1828,228.0,2019-10-21 03:00:00
1829,244.0,2019-10-21 04:00:00
1830,298.0,2019-10-21 05:00:00
1831,290.0,2019-10-21 06:00:00
1832,305.0,2019-10-21 07:00:00
1833,344.0,2019-10-21 08:00:00
1834,313.0,2019-10-21 09:00:00
1835,268.0,2019-10-21 10:00:00
1836,248.0,2019-10-21 11:00:00
1837,217.0,2019-10-21 12:00:00
1838,173.0,2019-10-21 13:00:00
1839,147.0,2019-10-21 14:00:00
1840,143.0,2019-10-21 15:00:00
1841,132.0,2019-10-21 16:00:00
1842,124.0,2019-10-21 17:00:00
1843,145.0,2019-10-21 18:00:00
1844,237.0,2019-10-21 19:00:00
1845,426.0,2019-10-21 20:00:00
1846,462.0,2019-10-21 21:00:00
1847,367.0,2019-10-21 22:00:00
1848,313.0,2019-10-21 23:00:00
1849,302.0,2019-10-22 00:00:00
1850,239.0,2019-10-22 01:00:00
1851,229.0,2019-10-22 02:00:00
1852,294.0,2019-10-22 03:00:00
1853,249.0,2019-10-22 04:00:00
1854,207.0,2019-10-22 05:00:00
1855,195.0,2019-10-22 06:00:00
1856,226.0,2019-10-22 07:00:00
1857,257.0,2019-10-22 08:00:00
1858,251.0,2019-10-22 09:00:00
1859,211.0,2019-10-22 10:00:00
1860,169.0,2019-10-22 11:00:00
1861,127.0,2019-10-22 12:00:00
1862,122.0,2019-10-22 13:00:00
1863,107.0,2019-10-22 14:00:00
1864,108.0,2019-10-22 15:00:00
1865,102.0,2019-10-22 16:00:00
1866,110.0,2019-10-22 17:00:00
1867,168.0,2019-10-22 18:00:00
1868,294.0,2019-10-22 19:00:00
1869,394.0,2019-10-22 20:00:00
1870,509.0,2019-10-22 21:00:00
1871,364.0,2019-10-22 22:00:00
1872,394.0,2019-10-22 23:00:00
1873,345.0,2019-10-23 00:00:00
1874,290.0,2019-10-23 01:00:00
1875,276.0,2019-10-23 02:00:00
1876,306.0,2019-10-23 03:00:00
1877,291.0,2019-10-23 04:00:00
1878,287.0,2019-10-23 05:00:00
1879,276.0,2019-10-23 06:00:00
1880,294.0,2019-10-23 07:00:00
1881,379.0,2019-10-23 08:00:00
1882,436.0,2019-10-23 09:00:00
1883,343.0,2019-10-23 10:00:00
1884,356.0,2019-10-23 11:00:00
1885,238.0,2019-10-23 12:00:00
1886,189.0,2019-10-23 13:00:00
1887,184.0,2019-10-23 14:00:00
1888,155.0,2019-10-23 15:00:00
1889,151.0,2019-10-23 16:00:00
1890,168.0,2019-10-23 17:00:00
1891,229.0,2019-10-23 18:00:00
1892,376.0,2019-10-23 19:00:00
1893,528.0,2019-10-23 20:00:00
1989,,2019-10-23 21:00:00
1990,,2019-10-23 22:00:00
1991,,2019-10-23 23:00:00
